Date,Time,Location,Max_Temperature,Min_Temperature,Humidity,Precipitation,Wind_Speed,Weather Condition
2023-01-18,18:00,Hyderabad,37.9,23.3,89.8,0.0,17.3,Sunny
2023-01-19,06:00,Warangal,39.4,29.9,87.3,0.0,25.9,Sunny
2023-01-19,06:00,Nizamabad,38.5,25.1,51.0,0.0,22.8,Cloudy
2023-01-19,06:00,Karimnagar,42.7,34.4,53.7,0.0,16.9,Sunny
2023-01-19,06:00,Khammam,39.3,33.7,69.1,24.6,17.3,Stormy
2023-01-19,06:00,Mahbubnagar,43.9,30.5,57.0,0.0,24.9,Cloudy
2023-01-19,06:00,Hyderabad,40.8,28.2,36.5,0.0,6.3,Sunny
2023-01-19,12:00,Warangal,38.6,32.0,40.6,0.0,22.6,Cloudy
2023-01-19,12:00,Nizamabad,32.1,17.5,41.8,23.0,17.9,Stormy
2023-01-19,12:00,Karimnagar,44.0,30.6,41.8,0.0,7.2,Cloudy
2023-01-19,12:00,Khammam,34.2,25.3,58.5,0.0,3.5,Sunny
2023-01-19,12:00,Mahbubnagar,42.1,29.2,48.0,0.0,11.8,Sunny
2023-01-19,12:00,Hyderabad,36.6,28.3,78.8,0.0,14.2,Sunny
2023-01-19,18:00,Warangal,45.0,32.9,66.6,0.0,3.1,Sunny
2023-01-19,18:00,Nizamabad,33.6,25.7,73.6,0.0,12.6,Sunny
2023-01-19,18:00,Karimnagar,34.1,25.5,51.7,0.0,12.3,Cloudy
2023-01-19,18:00,Khammam,27.7,19.3,46.4,0.0,15.6,Sunny
2023-01-19,18:00,Mahbubnagar,31.0,19.4,38.0,0.0,13.9,Sunny
2023-01-19,18:00,Hyderabad,31.0,20.4,78.2,0.0,17.6,Cloudy
2023-01-20,06:00,Warangal,39.2,31.8,58.3,9.0,6.9,Stormy
2023-01-20,06:00,Nizamabad,34.2,24.6,82.1,6.2,11.8,Stormy
2023-01-20,06:00,Karimnagar,33.5,25.0,47.6,0.0,18.1,Sunny
2023-01-20,06:00,Khammam,37.4,23.9,64.2,0.0,3.2,Cloudy
2023-01-20,06:00,Mahbubnagar,29.1,16.5,52.7,0.0,23.5,Sunny
2023-01-20,06:00,Hyderabad,38.1,30.8,56.3,0.0,25.4,Cloudy
2023-01-20,12:00,Warangal,44.6,36.8,47.1,0.0,22.9,Sunny
2023-01-20,12:00,Nizamabad,30.0,20.2,73.2,0.0,13.6,Sunny
2023-01-20,12:00,Karimnagar,28.2,19.2,65.1,0.0,10.4,Sunny
2023-01-20,12:00,Khammam,34.4,27.1,66.6,0.0,8.1,Sunny
2023-01-20,12:00,Mahbubnagar,33.4,27.8,63.8,0.0,2.1,Sunny
2023-01-20,12:00,Hyderabad,44.7,33.9,40.1,0.0,21.7,Sunny
2023-01-20,18:00,Warangal,26.8,18.0,85.6,19.9,2.3,Stormy
2023-01-20,18:00,Nizamabad,30.8,25.0,33.3,0.0,7.7,Sunny
2023-01-20,18:00,Karimnagar,38.2,23.4,49.0,0.0,28.3,Cloudy
2023-01-20,18:00,Khammam,38.8,26.8,70.3,0.0,1.8,Cloudy
2023-01-20,18:00,Mahbubnagar,37.1,26.3,49.9,0.0,19.4,Sunny
2023-01-20,18:00,Hyderabad,39.5,25.5,63.3,0.0,27.0,Sunny
2023-01-21,06:00,Warangal,42.0,36.6,63.5,0.0,23.0,Sunny
2023-01-21,06:00,Nizamabad,43.0,29.4,71.2,16.2,20.9,Stormy
2023-01-21,06:00,Karimnagar,38.2,30.6,61.5,0.0,17.0,Sunny
2023-01-21,06:00,Khammam,44.2,38.4,65.8,0.0,3.4,Sunny
2023-01-21,06:00,Mahbubnagar,42.4,31.6,82.1,0.0,17.8,Cloudy
2023-01-21,06:00,Hyderabad,38.6,28.7,86.1,0.0,25.0,Sunny
2023-01-21,12:00,Warangal,44.1,34.7,84.4,14.0,28.5,Stormy
2023-01-21,12:00,Nizamabad,31.1,21.7,78.3,16.5,1.0,Stormy
2023-01-21,12:00,Karimnagar,40.5,35.0,68.0,0.0,4.6,Sunny
2023-01-21,12:00,Khammam,40.2,26.9,54.9,0.0,0.7,Sunny
2023-01-21,12:00,Mahbubnagar,33.8,22.9,60.3,0.0,13.0,Sunny
2023-01-21,12:00,Hyderabad,34.9,20.8,40.8,0.0,18.7,Sunny
2023-01-21,18:00,Warangal,39.7,34.0,39.3,0.0,4.4,Sunny
2023-01-21,18:00,Nizamabad,26.3,18.6,71.0,0.0,7.7,Sunny
2023-01-21,18:00,Karimnagar,30.6,22.8,87.0,0.0,15.7,Sunny
2023-01-21,18:00,Khammam,40.0,34.0,69.6,0.0,16.6,Sunny
2023-01-21,18:00,Mahbubnagar,34.6,20.2,72.1,0.0,6.4,Cloudy
2023-01-21,18:00,Hyderabad,30.6,19.7,36.0,0.0,20.5,Sunny
2023-01-22,06:00,Warangal,44.4,37.0,63.3,0.0,26.4,Cloudy
2023-01-22,06:00,Nizamabad,35.4,29.1,69.1,0.0,20.8,Sunny
2023-01-22,06:00,Karimnagar,45.0,34.8,62.2,0.0,1.7,Cloudy
2023-01-22,06:00,Khammam,29.0,23.8,67.2,0.0,17.5,Cloudy
2023-01-22,06:00,Mahbubnagar,26.0,15.4,68.3,0.0,8.3,Cloudy
2023-01-22,06:00,Hyderabad,30.6,23.2,42.1,0.0,9.5,Cloudy
2023-01-22,12:00,Warangal,37.7,29.8,41.4,0.0,11.4,Cloudy
2023-01-22,12:00,Nizamabad,33.4,23.1,76.0,9.3,23.2,Stormy
2023-01-22,12:00,Karimnagar,33.4,26.3,42.9,0.0,20.4,Cloudy
2023-01-22,12:00,Khammam,44.4,29.7,78.9,0.0,14.7,Sunny
2023-01-22,12:00,Mahbubnagar,25.4,14.9,48.2,0.0,4.0,Sunny
2023-01-22,12:00,Hyderabad,37.2,29.5,38.5,8.1,10.6,Stormy
2023-01-22,18:00,Warangal,43.2,37.5,84.0,0.0,11.5,Cloudy
2023-01-22,18:00,Nizamabad,30.8,22.6,61.6,22.1,15.6,Snowy
2023-01-22,18:00,Karimnagar,25.9,13.6,74.4,20.0,6.6,Stormy
2023-01-22,18:00,Khammam,27.5,19.5,50.4,0.0,27.8,Sunny
2023-01-22,18:00,Mahbubnagar,27.6,14.5,84.8,0.0,16.5,Cloudy
2023-01-22,18:00,Hyderabad,25.8,16.6,44.2,1.6,22.7,Rainy
2023-01-23,06:00,Warangal,33.9,21.1,33.8,0.0,0.3,Cloudy
2023-01-23,06:00,Nizamabad,34.8,20.4,84.2,0.0,8.3,Sunny
2023-01-23,06:00,Karimnagar,34.9,21.0,60.0,20.1,5.9,Stormy
2023-01-23,06:00,Khammam,36.9,30.3,48.8,0.0,3.0,Cloudy
2023-01-23,06:00,Mahbubnagar,31.5,20.1,71.5,11.5,23.1,Stormy
2023-01-23,06:00,Hyderabad,34.5,22.4,54.3,0.0,5.1,Cloudy
2023-01-23,12:00,Warangal,32.0,21.8,61.5,0.0,2.4,Cloudy
2023-01-23,12:00,Nizamabad,37.3,32.2,70.9,0.0,26.4,Sunny
2023-01-23,12:00,Karimnagar,30.2,24.7,30.6,0.0,28.2,Sunny
2023-01-23,12:00,Khammam,27.0,12.9,87.7,4.0,1.9,Rainy
2023-01-23,12:00,Mahbubnagar,44.6,33.0,37.0,0.0,6.2,Cloudy
2023-01-23,12:00,Hyderabad,26.7,13.1,79.1,0.0,7.1,Sunny
2023-01-23,18:00,Warangal,26.1,15.7,63.0,0.0,3.9,Sunny
2023-01-23,18:00,Nizamabad,36.4,25.1,44.8,0.0,9.8,Cloudy
2023-01-23,18:00,Karimnagar,44.0,36.5,80.4,0.0,14.7,Sunny
2023-01-23,18:00,Khammam,38.8,26.4,47.3,0.0,12.2,Sunny
2023-01-23,18:00,Mahbubnagar,34.6,27.0,63.5,0.0,23.4,Sunny
2023-01-23,18:00,Hyderabad,44.0,29.2,30.9,0.0,16.9,Sunny
2023-01-24,06:00,Warangal,28.9,20.5,35.5,0.0,27.1,Cloudy
2023-01-24,06:00,Nizamabad,32.5,19.4,74.5,0.0,12.9,Sunny
2023-01-24,06:00,Karimnagar,26.5,16.2,81.9,0.0,1.6,Sunny
2023-01-24,06:00,Khammam,34.3,27.4,81.7,20.9,7.2,Stormy
2023-01-24,06:00,Mahbubnagar,27.6,20.7,66.9,0.0,14.8,Sunny
2023-01-24,06:00,Hyderabad,37.9,24.0,85.9,0.0,26.9,Sunny
2023-01-24,12:00,Warangal,40.4,29.7,46.7,0.0,27.8,Cloudy
2023-01-24,12:00,Nizamabad,36.6,27.3,75.6,0.0,18.7,Sunny
2023-01-24,12:00,Karimnagar,28.1,20.3,37.2,0.0,18.1,Sunny
2023-01-24,12:00,Khammam,38.5,24.6,72.9,0.0,26.8,Sunny
2023-01-24,12:00,Mahbubnagar,29.6,15.5,45.8,0.0,20.8,Sunny
2023-01-24,12:00,Hyderabad,31.5,21.8,42.5,0.0,6.7,Sunny
2023-01-24,18:00,Warangal,29.7,23.9,65.7,0.0,29.3,Cloudy
2023-01-24,18:00,Nizamabad,39.1,30.2,42.8,0.0,25.3,Sunny
2023-01-24,18:00,Karimnagar,33.4,20.0,68.0,0.0,26.5,Cloudy
2023-01-24,18:00,Khammam,42.1,36.5,55.3,0.0,24.7,Sunny
2023-01-24,18:00,Mahbubnagar,29.1,19.0,36.5,0.0,21.7,Sunny
2023-01-24,18:00,Hyderabad,36.5,30.8,84.0,0.0,18.2,Sunny
2023-01-25,06:00,Warangal,44.7,39.4,53.9,0.0,1.3,Cloudy
2023-01-25,06:00,Nizamabad,40.6,25.7,39.5,5.2,14.1,Stormy
2023-01-25,06:00,Karimnagar,31.7,21.2,52.9,6.2,23.6,Stormy
2023-01-25,06:00,Khammam,40.7,33.7,69.4,1.8,12.8,Rainy
2023-01-25,06:00,Mahbubnagar,34.9,28.8,40.5,0.0,24.8,Sunny
2023-01-25,06:00,Hyderabad,36.7,27.9,72.5,22.0,22.9,Snowy
2023-01-25,12:00,Warangal,36.7,30.2,76.9,0.0,15.7,Cloudy
2023-01-25,12:00,Nizamabad,29.0,22.3,58.0,0.0,0.3,Sunny
2023-01-25,12:00,Karimnagar,26.5,21.3,59.0,2.7,22.4,Rainy
2023-01-25,12:00,Khammam,29.9,21.2,31.1,23.1,1.1,Snowy
2023-01-25,12:00,Mahbubnagar,33.3,23.4,41.7,0.0,7.5,Cloudy
2023-01-25,12:00,Hyderabad,36.1,21.4,35.9,0.0,24.6,Sunny
2023-01-25,18:00,Warangal,26.2,15.1,88.4,24.5,29.2,Stormy
2023-01-25,18:00,Nizamabad,43.8,38.6,56.7,2.4,20.3,Rainy
2023-01-25,18:00,Karimnagar,36.7,26.1,85.9,0.0,22.4,Sunny
2023-01-25,18:00,Khammam,35.5,22.4,62.9,0.0,21.0,Sunny
2023-01-25,18:00,Mahbubnagar,35.9,23.2,38.5,20.2,8.1,Stormy
2023-01-25,18:00,Hyderabad,40.1,33.6,33.6,17.6,27.2,Stormy
2023-01-26,06:00,Warangal,38.7,24.3,37.2,0.0,0.5,Cloudy
2023-01-26,06:00,Nizamabad,41.7,28.4,38.1,0.0,29.5,Cloudy
2023-01-26,06:00,Karimnagar,27.7,17.9,85.5,0.0,15.7,Sunny
2023-01-26,06:00,Khammam,43.3,33.1,42.3,0.0,18.4,Cloudy
2023-01-26,06:00,Mahbubnagar,27.4,15.8,38.0,0.0,14.1,Sunny
2023-01-26,06:00,Hyderabad,44.9,39.1,66.1,0.0,11.1,Sunny
2023-01-26,12:00,Warangal,43.1,35.5,66.7,0.0,16.5,Cloudy
2023-01-26,12:00,Nizamabad,43.2,31.6,33.1,0.0,19.6,Sunny
2023-01-26,12:00,Karimnagar,38.9,31.6,35.2,0.0,23.9,Sunny
2023-01-26,12:00,Khammam,26.2,14.3,41.6,0.0,13.7,Sunny
2023-01-26,12:00,Mahbubnagar,34.7,22.0,50.3,0.0,18.6,Sunny
2023-01-26,12:00,Hyderabad,44.8,34.2,59.5,24.1,21.9,Stormy
2023-01-26,18:00,Warangal,31.2,19.6,65.7,0.0,22.4,Sunny
2023-01-26,18:00,Nizamabad,31.6,24.4,88.9,0.0,5.3,Sunny
2023-01-26,18:00,Karimnagar,43.4,37.0,61.1,0.0,21.6,Sunny
2023-01-26,18:00,Khammam,38.8,29.9,53.6,0.0,21.7,Sunny
2023-01-26,18:00,Mahbubnagar,31.1,16.2,55.0,0.0,15.8,Sunny
2023-01-26,18:00,Hyderabad,39.0,26.2,82.8,0.0,26.0,Sunny
2023-01-27,06:00,Warangal,29.6,24.5,67.7,0.0,11.0,Sunny
2023-01-27,06:00,Nizamabad,29.3,15.5,47.4,0.0,28.1,Sunny
2023-01-27,06:00,Karimnagar,28.7,15.9,81.0,0.0,23.6,Cloudy
2023-01-27,06:00,Khammam,30.8,20.4,33.7,8.6,6.2,Stormy
2023-01-27,06:00,Mahbubnagar,43.5,32.7,79.2,0.0,8.6,Sunny
2023-01-27,06:00,Hyderabad,33.9,22.9,57.3,0.0,2.5,Sunny
2023-01-27,12:00,Warangal,26.7,16.0,61.1,12.5,18.0,Stormy
2023-01-27,12:00,Nizamabad,39.3,30.1,73.4,0.0,19.9,Cloudy
2023-01-27,12:00,Karimnagar,44.3,30.0,73.5,0.0,3.8,Sunny
2023-01-27,12:00,Khammam,37.3,24.0,35.8,0.0,18.3,Cloudy
2023-01-27,12:00,Mahbubnagar,28.2,17.7,89.3,2.6,11.1,Rainy
2023-01-27,12:00,Hyderabad,37.6,26.1,45.4,18.7,27.0,Stormy
2023-01-27,18:00,Warangal,34.8,21.0,86.6,0.0,26.9,Cloudy
2023-01-27,18:00,Nizamabad,26.8,17.2,87.4,16.9,21.8,Stormy
2023-01-27,18:00,Karimnagar,27.5,15.9,63.6,23.3,27.9,Stormy
2023-01-27,18:00,Khammam,40.6,30.7,70.5,0.0,21.0,Cloudy
2023-01-27,18:00,Mahbubnagar,41.6,29.3,34.1,0.0,28.6,Sunny
2023-01-27,18:00,Hyderabad,39.7,32.9,66.2,0.0,29.7,Cloudy
2023-01-28,06:00,Warangal,25.6,13.5,69.2,0.0,23.0,Sunny
2023-01-28,06:00,Nizamabad,34.7,27.5,30.9,0.0,3.6,Sunny
2023-01-28,06:00,Karimnagar,39.5,31.4,37.7,0.0,3.0,Sunny
2023-01-28,06:00,Khammam,25.1,15.7,88.4,0.0,25.3,Cloudy
2023-01-28,06:00,Mahbubnagar,41.5,27.4,68.1,0.5,28.6,Rainy
2023-01-28,06:00,Hyderabad,28.8,22.6,46.7,2.5,16.3,Rainy
2023-01-28,12:00,Warangal,27.4,21.7,88.5,0.0,13.5,Sunny
2023-01-28,12:00,Nizamabad,36.8,26.4,40.7,0.0,8.8,Cloudy
2023-01-28,12:00,Karimnagar,30.7,25.1,49.8,0.0,7.3,Sunny
2023-01-28,12:00,Khammam,43.0,34.7,41.1,0.0,25.2,Sunny
2023-01-28,12:00,Mahbubnagar,38.0,29.2,87.9,0.0,24.4,Sunny
2023-01-28,12:00,Hyderabad,39.1,24.3,53.2,0.0,9.0,Sunny
2023-01-28,18:00,Warangal,35.8,28.9,65.4,0.0,1.9,Cloudy
2023-01-28,18:00,Nizamabad,38.3,30.6,76.5,0.0,20.9,Sunny
2023-01-28,18:00,Karimnagar,30.4,21.1,69.6,0.0,11.8,Sunny
2023-01-28,18:00,Khammam,42.5,31.9,32.2,0.0,11.1,Cloudy
2023-01-28,18:00,Mahbubnagar,25.5,15.6,50.9,0.0,18.2,Cloudy
2023-01-28,18:00,Hyderabad,29.3,18.0,52.5,0.0,23.4,Sunny
2023-01-29,06:00,Warangal,34.0,21.2,39.2,0.0,4.1,Sunny
2023-01-29,06:00,Nizamabad,42.7,37.0,42.1,1.7,1.6,Rainy
2023-01-29,06:00,Karimnagar,27.8,21.2,56.1,3.0,16.3,Rainy
2023-01-29,06:00,Khammam,36.7,28.1,83.7,14.8,23.8,Stormy
2023-01-29,06:00,Mahbubnagar,38.6,30.3,87.6,0.0,23.2,Sunny
2023-01-29,06:00,Hyderabad,33.2,24.9,32.9,0.0,24.6,Cloudy
2023-01-29,12:00,Warangal,33.0,19.9,69.4,0.0,28.8,Cloudy
2023-01-29,12:00,Nizamabad,29.8,18.4,55.4,0.0,2.5,Sunny
2023-01-29,12:00,Karimnagar,41.7,27.2,46.6,0.0,19.9,Sunny
2023-01-29,12:00,Khammam,34.2,22.6,54.7,0.0,27.3,Cloudy
2023-01-29,12:00,Mahbubnagar,42.7,29.2,39.7,0.0,19.9,Cloudy
2023-01-29,12:00,Hyderabad,38.5,31.7,44.2,0.0,4.7,Sunny
2023-01-29,18:00,Warangal,41.6,34.7,72.0,0.0,20.5,Sunny
2023-01-29,18:00,Nizamabad,39.4,33.7,52.0,0.0,15.5,Sunny
2023-01-29,18:00,Karimnagar,44.6,35.8,48.0,0.0,11.7,Sunny
2023-01-29,18:00,Khammam,40.1,29.2,63.8,0.0,0.3,Sunny
2023-01-29,18:00,Mahbubnagar,34.5,19.9,60.0,0.0,8.3,Cloudy
2023-01-29,18:00,Hyderabad,25.8,11.8,45.0,8.1,3.3,Stormy
2023-01-30,06:00,Warangal,28.5,14.8,35.8,0.0,21.0,Sunny
2023-01-30,06:00,Nizamabad,43.7,38.6,71.7,19.9,12.7,Stormy
2023-01-30,06:00,Karimnagar,36.4,25.8,81.1,0.0,13.1,Sunny
2023-01-30,06:00,Khammam,41.7,31.3,44.5,0.0,27.9,Sunny
2023-01-30,06:00,Mahbubnagar,43.6,30.0,83.7,0.0,27.1,Sunny
2023-01-30,06:00,Hyderabad,44.9,33.0,87.5,0.0,6.0,Sunny
2023-01-30,12:00,Warangal,32.8,17.8,59.9,0.0,29.9,Sunny
2023-01-30,12:00,Nizamabad,42.2,32.7,81.5,0.0,19.5,Sunny
2023-01-30,12:00,Karimnagar,34.3,27.8,76.9,0.0,22.8,Sunny
2023-01-30,12:00,Khammam,33.3,19.9,39.9,16.2,2.5,Stormy
2023-01-30,12:00,Mahbubnagar,40.5,26.8,79.5,0.0,15.3,Cloudy
2023-01-30,12:00,Hyderabad,43.9,36.0,72.5,0.0,9.6,Sunny
2023-01-30,18:00,Warangal,39.4,33.0,42.5,0.0,5.3,Sunny
2023-01-30,18:00,Nizamabad,39.3,31.2,80.8,14.2,3.7,Stormy
2023-01-30,18:00,Karimnagar,43.4,29.9,51.0,0.0,10.0,Sunny
2023-01-30,18:00,Khammam,36.6,27.6,70.9,5.9,2.1,Stormy
2023-01-30,18:00,Mahbubnagar,29.6,22.3,58.5,0.0,2.2,Sunny
2023-01-30,18:00,Hyderabad,33.8,28.6,32.5,0.0,22.5,Cloudy
2023-01-31,06:00,Warangal,40.7,29.1,64.8,0.0,21.3,Sunny
2023-01-31,06:00,Nizamabad,44.8,32.5,47.2,0.0,13.6,Sunny
2023-01-31,06:00,Karimnagar,44.2,30.3,80.9,0.0,19.1,Sunny
2023-01-31,06:00,Khammam,34.3,27.3,69.0,0.0,19.5,Sunny
2023-01-31,06:00,Mahbubnagar,30.2,17.7,59.1,12.4,0.8,Stormy
2023-01-31,06:00,Hyderabad,39.6,29.8,56.8,0.0,15.7,Sunny
2023-01-31,12:00,Warangal,31.6,18.8,80.5,0.0,23.9,Cloudy
2023-01-31,12:00,Nizamabad,37.2,30.9,59.4,0.0,1.5,Cloudy
2023-01-31,12:00,Karimnagar,36.4,28.8,63.4,15.3,14.0,Stormy
2023-01-31,12:00,Khammam,35.7,28.9,85.8,0.0,11.2,Sunny
2023-01-31,12:00,Mahbubnagar,45.0,32.2,63.1,22.0,18.3,Stormy
2023-01-31,12:00,Hyderabad,31.8,26.2,65.0,0.0,14.5,Cloudy
2023-01-31,18:00,Warangal,40.3,31.3,58.6,23.9,7.9,Stormy
2023-01-31,18:00,Nizamabad,42.6,31.1,40.9,0.0,7.7,Sunny
2023-01-31,18:00,Karimnagar,43.1,34.5,58.3,0.0,15.0,Sunny
2023-01-31,18:00,Khammam,31.4,26.4,88.6,0.0,17.5,Cloudy
2023-01-31,18:00,Mahbubnagar,25.9,19.7,71.8,0.0,2.9,Cloudy
2023-01-31,18:00,Hyderabad,30.8,16.0,49.0,0.0,29.3,Sunny
2023-02-01,06:00,Warangal,26.2,15.4,53.8,0.0,22.7,Sunny
2023-02-01,06:00,Nizamabad,44.2,35.7,63.0,9.2,9.3,Stormy
2023-02-01,06:00,Karimnagar,35.7,21.3,59.8,0.0,17.0,Sunny
2023-02-01,06:00,Khammam,38.3,26.1,39.2,0.0,17.5,Cloudy
2023-02-01,06:00,Mahbubnagar,40.2,26.9,31.3,19.9,16.1,Stormy
2023-02-01,06:00,Hyderabad,44.1,37.4,31.4,0.0,15.6,Cloudy
2023-02-01,12:00,Warangal,26.6,20.0,86.2,0.0,8.7,Sunny
2023-02-01,12:00,Nizamabad,43.1,29.8,80.0,5.7,15.7,Stormy
2023-02-01,12:00,Karimnagar,37.3,31.4,89.6,17.7,14.5,Stormy
2023-02-01,12:00,Khammam,35.1,26.2,60.2,7.8,15.7,Stormy
2023-02-01,12:00,Mahbubnagar,36.3,23.8,50.5,0.0,3.2,Sunny
2023-02-01,12:00,Hyderabad,39.0,27.0,42.6,0.0,7.5,Sunny
2023-02-01,18:00,Warangal,34.3,21.6,70.5,0.0,23.5,Sunny
2023-02-01,18:00,Nizamabad,31.6,22.9,56.3,0.2,29.4,Rainy
2023-02-01,18:00,Karimnagar,38.7,26.6,89.5,1.6,7.5,Rainy
2023-02-01,18:00,Khammam,37.3,31.1,66.0,0.0,3.4,Cloudy
2023-02-01,18:00,Mahbubnagar,36.0,22.4,49.6,15.8,8.0,Stormy
2023-02-01,18:00,Hyderabad,26.0,11.5,64.3,17.6,11.5,Stormy
2023-02-02,06:00,Warangal,27.7,19.4,67.3,0.0,11.6,Cloudy
2023-02-02,06:00,Nizamabad,40.8,30.4,43.5,0.0,24.2,Sunny
2023-02-02,06:00,Karimnagar,44.3,38.6,71.4,0.0,12.0,Sunny
2023-02-02,06:00,Khammam,27.9,14.0,88.5,0.0,17.8,Sunny
2023-02-02,06:00,Mahbubnagar,30.5,23.8,74.1,0.0,2.2,Sunny
2023-02-02,06:00,Hyderabad,26.9,21.5,88.2,20.8,11.2,Stormy
2023-02-02,12:00,Warangal,28.9,21.8,83.4,0.0,18.1,Sunny
2023-02-02,12:00,Nizamabad,43.3,33.4,47.6,0.0,17.0,Cloudy
2023-02-02,12:00,Karimnagar,36.6,31.2,51.0,15.5,9.0,Stormy
2023-02-02,12:00,Khammam,25.8,10.9,77.3,0.0,1.9,Sunny
2023-02-02,12:00,Mahbubnagar,34.2,25.8,82.0,0.0,17.8,Cloudy
2023-02-02,12:00,Hyderabad,37.9,25.1,47.8,0.0,0.7,Sunny
2023-02-02,18:00,Warangal,36.9,25.5,63.5,0.0,1.4,Sunny
2023-02-02,18:00,Nizamabad,29.3,18.4,59.0,0.0,25.7,Sunny
2023-02-02,18:00,Karimnagar,37.1,24.4,72.6,0.0,5.4,Cloudy
2023-02-02,18:00,Khammam,36.7,31.1,52.8,0.0,11.1,Sunny
2023-02-02,18:00,Mahbubnagar,32.8,24.5,46.6,0.0,23.1,Sunny
2023-02-02,18:00,Hyderabad,39.8,29.3,43.3,22.8,18.6,Stormy
2023-02-03,06:00,Warangal,28.1,14.5,72.2,0.0,13.6,Sunny
2023-02-03,06:00,Nizamabad,42.8,33.1,40.3,23.4,17.0,Stormy
2023-02-03,06:00,Karimnagar,29.2,23.6,62.2,0.0,6.5,Sunny
2023-02-03,06:00,Khammam,30.6,16.5,89.7,0.0,3.1,Sunny
2023-02-03,06:00,Mahbubnagar,36.4,30.2,89.5,0.0,25.1,Sunny
2023-02-03,06:00,Hyderabad,29.6,19.7,75.9,0.0,15.2,Sunny
2023-02-03,12:00,Warangal,27.6,16.1,36.9,0.0,14.5,Cloudy
2023-02-03,12:00,Nizamabad,28.5,17.4,63.6,0.0,26.9,Cloudy
2023-02-03,12:00,Karimnagar,41.0,28.2,36.9,0.0,3.3,Sunny
2023-02-03,12:00,Khammam,25.9,11.9,55.7,0.0,8.8,Sunny
2023-02-03,12:00,Mahbubnagar,29.9,21.2,80.4,0.0,19.5,Sunny
2023-02-03,12:00,Hyderabad,33.0,25.5,77.7,0.0,16.4,Sunny
2023-02-03,18:00,Warangal,41.6,26.7,40.4,0.0,1.8,Sunny
2023-02-03,18:00,Nizamabad,32.0,21.8,44.8,0.0,19.6,Cloudy
2023-02-03,18:00,Karimnagar,43.5,38.0,68.7,0.0,19.6,Sunny
2023-02-03,18:00,Khammam,26.5,15.3,66.7,0.0,24.6,Cloudy
2023-02-03,18:00,Mahbubnagar,29.7,22.5,39.2,0.0,20.4,Sunny
2023-02-03,18:00,Hyderabad,44.6,34.4,87.5,12.2,21.2,Stormy
2023-02-04,06:00,Warangal,29.6,14.7,65.1,0.0,22.1,Cloudy
2023-02-04,06:00,Nizamabad,35.6,20.6,81.3,12.8,18.7,Stormy
2023-02-04,06:00,Karimnagar,38.8,28.9,81.7,0.0,4.7,Sunny
2023-02-04,06:00,Khammam,26.0,20.4,77.5,0.0,25.6,Sunny
2023-02-04,06:00,Mahbubnagar,40.2,27.9,44.1,0.0,15.6,Sunny
2023-02-04,06:00,Hyderabad,37.5,31.4,71.2,0.9,24.2,Rainy
2023-02-04,12:00,Warangal,34.5,21.3,44.2,0.0,15.4,Sunny
2023-02-04,12:00,Nizamabad,42.6,31.3,60.4,0.0,1.6,Sunny
2023-02-04,12:00,Karimnagar,41.7,36.0,63.8,0.0,25.3,Sunny
2023-02-04,12:00,Khammam,39.3,33.1,54.4,3.7,22.0,Rainy
2023-02-04,12:00,Mahbubnagar,42.3,31.1,48.8,0.0,16.5,Sunny
2023-02-04,12:00,Hyderabad,25.7,18.0,30.1,0.0,13.6,Cloudy
2023-02-04,18:00,Warangal,41.6,31.0,82.9,0.0,11.4,Sunny
2023-02-04,18:00,Nizamabad,25.3,14.6,64.6,0.0,29.6,Sunny
2023-02-04,18:00,Karimnagar,28.6,20.6,59.2,0.0,1.4,Cloudy
2023-02-04,18:00,Khammam,34.8,29.3,44.8,0.0,0.6,Sunny
2023-02-04,18:00,Mahbubnagar,31.8,22.3,42.7,0.0,17.1,Sunny
2023-02-04,18:00,Hyderabad,36.0,25.5,32.7,0.0,10.6,Sunny
2023-02-05,06:00,Warangal,40.8,34.0,67.8,0.0,12.7,Sunny
2023-02-05,06:00,Nizamabad,33.1,24.6,45.9,0.0,28.3,Cloudy
2023-02-05,06:00,Karimnagar,29.0,15.9,72.8,1.3,25.6,Rainy
2023-02-05,06:00,Khammam,29.1,17.3,48.2,0.0,14.2,Sunny
2023-02-05,06:00,Mahbubnagar,28.8,16.9,85.4,0.0,18.4,Sunny
2023-02-05,06:00,Hyderabad,39.0,24.4,32.2,19.6,2.0,Stormy
2023-02-05,12:00,Warangal,42.3,29.0,54.8,2.3,12.5,Rainy
2023-02-05,12:00,Nizamabad,29.6,17.3,56.6,0.0,22.2,Cloudy
2023-02-05,12:00,Karimnagar,41.2,35.2,43.9,0.0,19.0,Cloudy
2023-02-05,12:00,Khammam,29.9,20.2,58.1,0.0,6.0,Sunny
2023-02-05,12:00,Mahbubnagar,43.1,30.4,89.8,0.0,28.7,Sunny
2023-02-05,12:00,Hyderabad,34.4,20.4,71.6,0.0,22.2,Cloudy
2023-02-05,18:00,Warangal,34.0,27.4,57.1,0.0,14.6,Sunny
2023-02-05,18:00,Nizamabad,42.9,34.5,41.4,0.0,8.0,Sunny
2023-02-05,18:00,Karimnagar,32.6,27.3,63.8,11.1,27.0,Stormy
2023-02-05,18:00,Khammam,31.3,22.8,42.6,0.0,8.4,Cloudy
2023-02-05,18:00,Mahbubnagar,38.8,28.6,51.7,0.0,2.4,Cloudy
2023-02-05,18:00,Hyderabad,28.0,18.6,55.0,8.2,29.4,Stormy
